model_name,seed,MAE,RMSE,NNSE,WI,R,KGE
SHADE-RVFL,24,0.12684797523307903,0.15993026756026635,0.667803174219676,0.8090414710850891,0.7120920244594888,0.585675779799758
SHADE-RVFL,27,0.1288143854831689,0.1618340333279647,0.662532180484326,0.8155523754538188,0.7024571797159659,0.6115642585260497
SHADE-RVFL,29,0.12912511039742963,0.16032608926818143,0.6667055199555532,0.8164023633790686,0.7098064505115024,0.6114551773468164
SHADE-RVFL,30,0.128944560761517,0.16035105994809373,0.6666363038651103,0.816886243796324,0.7097514008889784,0.6133584612618277
SHADE-RVFL,35,0.12849082742023055,0.16156064312087226,0.6632878127384235,0.8170973767233247,0.7041073839542761,0.6175957634740564
SHADE-RVFL,40,0.12589793897762278,0.15933091345599543,0.669466942680193,0.8233563535714543,0.7138204154460732,0.6288595441018505
SHADE-RVFL,42,0.1262942654160327,0.15947610052522065,0.6690637263617857,0.8223683674989496,0.7131252777212496,0.6261372269674362
LCO-RVFL,10,0.12363176335804654,0.15573338336322642,0.6794947162702047,0.8336777022171571,0.7280015299837285,0.6393538313716169
LCO-RVFL,15,0.12764918961105745,0.16064141273139218,0.6658317410271415,0.8193197097194131,0.7075061171806176,0.6170593452938243
LCO-RVFL,21,0.12764918961105745,0.16064141273139218,0.6658317410271415,0.8193197097194131,0.7075061171806176,0.6170593452938243
LCO-RVFL,24,0.1288143854831689,0.1618340333279647,0.662532180484326,0.8155523754538188,0.7024571797159659,0.6115642585260497
LCO-RVFL,27,0.12764918961105745,0.16064141273139218,0.6658317410271415,0.8193197097194131,0.7075061171806176,0.6170593452938243
LCO-RVFL,29,0.12448906222013095,0.15770104456981807,0.674001463082001,0.830105083387839,0.7209017702531009,0.6417467903988485
LCO-RVFL,30,0.12340628703274138,0.15583103635039708,0.6792216194488376,0.8366670538612555,0.7288048864207535,0.6554731384431363
LCO-RVFL,35,0.12364677659053942,0.15579651700476171,0.6793181508912894,0.8333274259722689,0.7277362840133972,0.6385173218703013
LCO-RVFL,40,0.12764918961105745,0.16064141273139218,0.6658317410271415,0.8193197097194131,0.7075061171806176,0.6170593452938243
LCO-RVFL,42,0.1237046587019704,0.15593056423680646,0.6789433291276116,0.8326665546382291,0.727178532576835,0.6369879814767045
INFO-RVFL,10,0.12707936779833917,0.1592824075190216,0.6696016807033797,0.8217139447186907,0.715013298780706,0.625221569031859
INFO-RVFL,15,0.1302249464619347,0.16232972238746168,0.6611632696617395,0.8123053447857151,0.7009965042419473,0.5704789720538574
INFO-RVFL,21,0.1268745647051225,0.15888780986796827,0.670698268509477,0.8229991370178031,0.7168242933238202,0.628016276530332
INFO-RVFL,24,0.12683470654789505,0.15879898340638787,0.6709452369470394,0.8232899730361362,0.7172326639212753,0.6286622915887599
INFO-RVFL,27,0.1339723806376184,0.16579996407910538,0.6516222337311964,0.8004959968046479,0.6826956460391925,0.5709464663438581
INFO-RVFL,29,0.1268346541871253,0.158798867254644,0.6709455599178835,0.8232903538914553,0.7172331981605867,0.6286631413402742
INFO-RVFL,30,0.12985749513418857,0.1624303021384103,0.6608856860274219,0.8126425191770419,0.7000105719996903,0.6062041752757328
INFO-RVFL,35,0.12683439915223751,0.158798301531796,0.6709471329645172,0.8232922088882868,0.717235800209428,0.6286672802918696
INFO-RVFL,40,0.12684133307634515,0.15881369445969612,0.670904332084202,0.8232417486011907,0.7171650059335647,0.6285547766267112
INFO-RVFL,42,0.12683458947131743,0.15879872369771947,0.670945959091512,0.8232908246090183,0.7172338584508131,0.6286641916034362
QLE-SCA-RVFL,10,0.13147032024508196,0.16394679913940283,0.656707906674244,0.8097989900075315,0.6940771424734704,0.6034380648394455
QLE-SCA-RVFL,15,0.12580949210355707,0.15896819427701717,0.6704748096564205,0.8237272011378993,0.7150050498692322,0.6269601292926961
QLE-SCA-RVFL,21,0.12821089163724658,0.1620647383014956,0.661894874604114,0.8159235574325628,0.7015483585922438,0.6138742227204665
QLE-SCA-RVFL,24,0.12570911969161086,0.15886947248940803,0.6707492492119399,0.8240229690699453,0.7154261508085062,0.6274952165131902
QLE-SCA-RVFL,27,0.12740239294823127,0.16062156826667548,0.6658867141729448,0.8235101498872653,0.7086970059970383,0.6307154334437731
QLE-SCA-RVFL,29,0.12870542329201384,0.15979272027868716,0.6681848166281897,0.8184131240104278,0.7124300617228103,0.6169868963507901
QLE-SCA-RVFL,30,0.12740239294823127,0.16062156826667548,0.6658867141729448,0.8235101498872653,0.7086970059970383,0.6307154334437731
QLE-SCA-RVFL,35,0.13147032024508196,0.16394679913940283,0.656707906674244,0.8097989900075315,0.6940771424734704,0.6034380648394455
QLE-SCA-RVFL,40,0.12906785050966543,0.16083586483725423,0.6652931908444376,0.8153551376814855,0.7070156542538774,0.6091186657309786
QLE-SCA-RVFL,42,0.12740239294823127,0.16062156826667548,0.6658867141729448,0.8235101498872653,0.7086970059970383,0.6307154334437731
SHIO-SCA-RVFL,10,0.12917177372201036,0.16148544385859429,0.6634957363885774,0.8149686348453933,0.7032416072223827,0.6042423722556662
SHIO-SCA-RVFL,15,0.12821041693783666,0.1606590485692545,0.6657828881392556,0.8208536903243526,0.7072186185980455,0.6191131527968037
SHIO-SCA-RVFL,21,0.12652552592685168,0.15967170104613754,0.668520688797209,0.821874148181942,0.712299536494574,0.6253749006732241
SHIO-SCA-RVFL,24,0.12700912996992952,0.1591784962747116,0.669890365961873,0.8220516742703075,0.7154898515391923,0.625947515911585
SHIO-SCA-RVFL,27,0.12866288070207269,0.1610549381128356,0.6646867147054161,0.816762845440928,0.7051069576088566,0.6075187217245661
SHIO-SCA-RVFL,29,0.12916594686753144,0.1615972525080196,0.6631866010516841,0.8166783584224563,0.7029113608920463,0.6102758678670827
SHIO-SCA-RVFL,30,0.12488277238521478,0.15805328008428882,0.6730202640725536,0.8274985920581208,0.7191605851461289,0.6348089265342818
SHIO-SCA-RVFL,35,0.12931276854586915,0.1617424308186853,0.6627853140995255,0.8160096533947481,0.7022451977413189,0.6088600356597115
SHIO-SCA-RVFL,40,0.1262581446576574,0.15944751751220484,0.6691430982750258,0.8224548480177909,0.7132470387143383,0.6262985270983389
SHIO-SCA-RVFL,42,0.1291103720382831,0.1614324662818572,0.6636422378812571,0.8151897468565323,0.7034703794777094,0.6046365991810723
EFO-RVFL,10,0.13225615645486544,0.16560658646307974,0.6521518942680118,0.803776323104259,0.686054470170936,0.5940080311179542
EFO-RVFL,15,0.13225615645486544,0.16560658646307974,0.6521518942680118,0.803776323104259,0.686054470170936,0.5940080311179542
EFO-RVFL,21,0.13225615645486544,0.16560658646307974,0.6521518942680118,0.803776323104259,0.686054470170936,0.5940080311179542
EFO-RVFL,24,0.13220889225515978,0.16558876584639817,0.6522007170661478,0.8039784546469801,0.6861713085041224,0.5945450902187788
EFO-RVFL,27,0.12950593393585041,0.16300442165865975,0.6593023872765812,0.8134758109448753,0.6979677650156166,0.6117177928122847
EFO-RVFL,29,0.13225615645486544,0.16560658646307974,0.6521518942680118,0.803776323104259,0.686054470170936,0.5940080311179542
EFO-RVFL,30,0.13225615645486544,0.16560658646307974,0.6521518942680118,0.803776323104259,0.686054470170936,0.5940080311179542
EFO-RVFL,35,0.13225615645486544,0.16560658646307974,0.6521518942680118,0.803776323104259,0.686054470170936,0.5940080311179542
EFO-RVFL,40,0.13230641830172918,0.16572221750396693,0.651835152134998,0.80355423449097,0.6855635731968936,0.5938771374719314
EFO-RVFL,42,0.13225615645486544,0.16560658646307974,0.6521518942680118,0.803776323104259,0.686054470170936,0.5940080311179542
A-EO-RVFL,10,0.1261388237448442,0.15934457659468523,0.6694289920960568,0.8227222912087119,0.7136818780072708,0.6267281505868919
A-EO-RVFL,15,0.1288143854831689,0.1618340333279647,0.662532180484326,0.8155523754538188,0.7024571797159659,0.6115642585260497
A-EO-RVFL,21,0.1261377416985689,0.15934352072077979,0.6694319248424471,0.8227250374042343,0.7136863374716148,0.6267325768620269
A-EO-RVFL,24,0.1259313066018809,0.15935899398488518,0.6693889476483778,0.8245157395992794,0.7136871440618889,0.6309895410859765
A-EO-RVFL,27,0.1288143854831689,0.1618340333279647,0.662532180484326,0.8155523754538188,0.7024571797159659,0.6115642585260497
A-EO-RVFL,29,0.12848456625633925,0.16212978850332554,0.6617152358017084,0.8154777087679845,0.7013923741851694,0.6136533965851844
A-EO-RVFL,30,0.12613807071108743,0.15934384175725747,0.6694310331457531,0.8227242024218844,0.7136849815813693,0.6267312310181321
A-EO-RVFL,35,0.1288143854831689,0.1618340333279647,0.662532180484326,0.8155523754538188,0.7024571797159659,0.6115642585260497
A-EO-RVFL,40,0.12613749935221882,0.15934328425950145,0.6694325816271856,0.8227256524191048,0.7136873361595902,0.6267335681753384
A-EO-RVFL,42,0.12613787734770693,0.1593436530795643,0.6694315572084824,0.8227246931521432,0.7136857784574656,0.6267320219851055
RIME-RVFL,10,0.12896041726984608,0.15996933779095365,0.6676947885620411,0.8175151064275938,0.7114462622542908,0.6139711227521151
RIME-RVFL,15,0.12896041726984608,0.15996933779095365,0.6676947885620411,0.8175151064275938,0.7114462622542908,0.6139711227521151
RIME-RVFL,21,0.12896041726984608,0.15996933779095365,0.6676947885620411,0.8175151064275938,0.7114462622542908,0.6139711227521151
RIME-RVFL,24,0.1268318960810275,0.15879275096355458,0.6709625669458148,0.8233104110688225,0.7172613309698251,0.6287079066295406
RIME-RVFL,27,0.1268318960810275,0.15879275096355458,0.6709625669458148,0.8233104110688225,0.7172613309698251,0.6287079066295406
RIME-RVFL,29,0.12896041726984608,0.15996933779095365,0.6676947885620411,0.8175151064275938,0.7114462622542908,0.6139711227521151
RIME-RVFL,30,0.12896041726984608,0.15996933779095365,0.6676947885620411,0.8175151064275938,0.7114462622542908,0.6139711227521151
RIME-RVFL,35,0.12896041726984608,0.15996933779095365,0.6676947885620411,0.8175151064275938,0.7114462622542908,0.6139711227521151
RIME-RVFL,40,0.1268318960810275,0.15879275096355458,0.6709625669458148,0.8233104110688225,0.7172613309698251,0.6287079066295406
RIME-RVFL,42,0.1268318960810275,0.15879275096355458,0.6709625669458148,0.8233104110688225,0.7172613309698251,0.6287079066295406
LARO-RVFL,10,0.12764918961105745,0.16064141273139218,0.6658317410271415,0.8193197097194131,0.7075061171806176,0.6170593452938243
LARO-RVFL,15,0.12764918961105745,0.16064141273139218,0.6658317410271415,0.8193197097194131,0.7075061171806176,0.6170593452938243
LARO-RVFL,21,0.12764918961105745,0.16064141273139218,0.6658317410271415,0.8193197097194131,0.7075061171806176,0.6170593452938243
LARO-RVFL,24,0.12764918961105745,0.16064141273139218,0.6658317410271415,0.8193197097194131,0.7075061171806176,0.6170593452938243
LARO-RVFL,27,0.12764918961105745,0.16064141273139218,0.6658317410271415,0.8193197097194131,0.7075061171806176,0.6170593452938243
LARO-RVFL,29,0.12764918961105745,0.16064141273139218,0.6658317410271415,0.8193197097194131,0.7075061171806176,0.6170593452938243
LARO-RVFL,30,0.12764918961105745,0.16064141273139218,0.6658317410271415,0.8193197097194131,0.7075061171806176,0.6170593452938243
LARO-RVFL,35,0.12764918961105745,0.16064141273139218,0.6658317410271415,0.8193197097194131,0.7075061171806176,0.6170593452938243
LARO-RVFL,40,0.12764918961105745,0.16064141273139218,0.6658317410271415,0.8193197097194131,0.7075061171806176,0.6170593452938243
LARO-RVFL,42,0.12764918961105745,0.16064141273139218,0.6658317410271415,0.8193197097194131,0.7075061171806176,0.6170593452938243
HHO-RVFL,10,0.1288143854831689,0.1618340333279647,0.662532180484326,0.8155523754538188,0.7024571797159659,0.6115642585260497
HHO-RVFL,15,0.1288143854831689,0.1618340333279647,0.662532180484326,0.8155523754538188,0.7024571797159659,0.6115642585260497
HHO-RVFL,21,0.1288143854831689,0.1618340333279647,0.662532180484326,0.8155523754538188,0.7024571797159659,0.6115642585260497
HHO-RVFL,24,0.1288143854831689,0.1618340333279647,0.662532180484326,0.8155523754538188,0.7024571797159659,0.6115642585260497
HHO-RVFL,27,0.1288143854831689,0.1618340333279647,0.662532180484326,0.8155523754538188,0.7024571797159659,0.6115642585260497
HHO-RVFL,29,0.1288143854831689,0.1618340333279647,0.662532180484326,0.8155523754538188,0.7024571797159659,0.6115642585260497
HHO-RVFL,30,0.1288143854831689,0.1618340333279647,0.662532180484326,0.8155523754538188,0.7024571797159659,0.6115642585260497
HHO-RVFL,35,0.1288143854831689,0.1618340333279647,0.662532180484326,0.8155523754538188,0.7024571797159659,0.6115642585260497
HHO-RVFL,40,0.1288143854831689,0.1618340333279647,0.662532180484326,0.8155523754538188,0.7024571797159659,0.6115642585260497
HHO-RVFL,42,0.1288143854831689,0.1618340333279647,0.662532180484326,0.8155523754538188,0.7024571797159659,0.6115642585260497
AIW-PSO-RVFL,10,0.12219850961237035,0.15658807146107048,0.6771061461961535,0.8354650484590393,0.7274007093787586,0.6604797243794933
AIW-PSO-RVFL,15,0.12927168342698728,0.16059185871615198,0.6659690198554529,0.8155548225398885,0.7085882721367014,0.6096145849189769
AIW-PSO-RVFL,21,0.12927168342698728,0.16059185871615198,0.6659690198554529,0.8155548225398885,0.7085882721367014,0.6096145849189769
AIW-PSO-RVFL,24,0.12891190914731238,0.16111075050877885,0.6645322502049292,0.8128816968263168,0.706782171392155,0.6068806056494711
AIW-PSO-RVFL,27,0.12927168342698728,0.16059185871615198,0.6659690198554529,0.8155548225398885,0.7085882721367014,0.6096145849189769
AIW-PSO-RVFL,29,0.12927168342698728,0.16059185871615198,0.6659690198554529,0.8155548225398885,0.7085882721367014,0.6096145849189769
AIW-PSO-RVFL,30,0.12927168342698728,0.16059185871615198,0.6659690198554529,0.8155548225398885,0.7085882721367014,0.6096145849189769
AIW-PSO-RVFL,35,0.12219850961237035,0.15658807146107048,0.6771061461961535,0.8354650484590393,0.7274007093787586,0.6604797243794933
AIW-PSO-RVFL,40,0.12927168342698728,0.16059185871615198,0.6659690198554529,0.8155548225398885,0.7085882721367014,0.6096145849189769
AIW-PSO-RVFL,42,0.12927168342698728,0.16059185871615198,0.6659690198554529,0.8155548225398885,0.7085882721367014,0.6096145849189769
CL-PSO-RVFL,10,0.12894357195564038,0.1608081410777135,0.6653699604882949,0.8154814240670907,0.7071366294519186,0.6093177492560076
CL-PSO-RVFL,15,0.12909687953625887,0.16087241191713472,0.665191995465362,0.8152389787861767,0.7068533956554302,0.6088939091467109
CL-PSO-RVFL,21,0.12909706932930978,0.16087265181303456,0.6651913312422469,0.8152382154769583,0.7068523304442957,0.6088924331349115
CL-PSO-RVFL,24,0.12910124314258076,0.16087793058627192,0.6651767154743116,0.815221416494854,0.7068288905989383,0.608859951884217
CL-PSO-RVFL,27,0.1291015542221191,0.16087832425963225,0.6651756254854444,0.8152201634680489,0.7068271424964095,0.6088575293515246
CL-PSO-RVFL,29,0.12894357195564038,0.1608081410777135,0.6653699604882949,0.8154814240670907,0.7071366294519186,0.6093177492560076
CL-PSO-RVFL,30,0.12894357195564038,0.1608081410777135,0.6653699604882949,0.8154814240670907,0.7071366294519186,0.6093177492560076
CL-PSO-RVFL,35,0.12894357195564038,0.1608081410777135,0.6653699604882949,0.8154814240670907,0.7071366294519186,0.6093177492560076
CL-PSO-RVFL,40,0.12909714942591072,0.16087275305778762,0.6651910509161507,0.8152378933295279,0.7068518808860745,0.6088918102016203
CL-PSO-RVFL,42,0.12910132522960707,0.1608780344647536,0.66517642785916,0.8152210858619099,0.7068284293281004,0.6088593126537432
